Date,Ticker,Russell1000,RussellT200,R1000_WT,R200_WT
2016-06-30,WFC,Y,Y,0.010645,0.014930
2016-06-30,YHOO,Y,Y,0.001601,0.002246
2016-06-30,YUM,Y,Y,0.001574,0.002208
2016-06-30,AGN,Y,Y,0.004497,0.006308
2016-06-30,AON,Y,Y,0.001412,0.001980
2016-06-30,ACN,Y,Y,0.003476,0.004876
2016-06-30,ETN,Y,Y,0.001343,0.001884
2016-06-30,MDT,Y,Y,0.005989,0.008399
2016-06-30,CB,Y,Y,0.002972,0.004169
2016-06-30,LYB,Y,Y,0.001269,0.001780
2016-06-30,MYL,Y,Y,0.000927,0.001300
2016-06-30,AVGO,Y,Y,0.002882,0.004042
2016-07-29,AFL,Y,Y,0.001380,0.001938
2016-07-29,T,Y,Y,0.012679,0.017812
2016-07-29,ABT,Y,Y,0.003122,0.004386
2016-07-29,ABBV,Y,Y,0.005094,0.007156
2016-07-29,ATVI,Y,Y,0.001067,0.001499
2016-07-29,ADBE,Y,Y,0.002267,0.003185
2016-07-29,AET,Y,Y,0.001859,0.002612
2016-07-29,APD,Y,Y,0.001388,0.001950
2016-07-29,ALXN,Y,Y,0.001326,0.001863
2016-07-29,ALL,Y,Y,0.001213,0.001705
2016-07-29,GOOG,Y,Y,0.010845,0.015235
2016-07-29,GOOGL,Y,Y,0.011045,0.015516
2016-07-29,MO,Y,Y,0.006295,0.008844
2016-07-29,AMZN,Y,Y,0.014030,0.019710
2016-07-29,AEP,Y,Y,0.001620,0.002276
2016-07-29,AXP,Y,Y,0.002450,0.003442
2016-07-29,AIG,Y,Y,0.002869,0.004031
2016-07-29,AMT,Y,Y,0.002318,0.003256
2016-07-29,AMGN,Y,Y,0.006143,0.008630
2016-07-29,APC,Y,Y,0.001322,0.001857
2016-07-29,ANTM,Y,Y,0.001643,0.002308
2016-07-29,APA,Y,Y,0.000945,0.001327
2016-07-29,AAPL,Y,Y,0.027154,0.038146
2016-07-29,AMAT,Y,Y,0.001360,0.001911
2016-07-29,ADM,Y,Y,0.001231,0.001729
2016-07-29,ADP,Y,Y,0.001926,0.002706
2016-07-29,BBT,Y,Y,0.001424,0.002000
2016-07-29,BAC,Y,Y,0.007080,0.009946
2016-07-29,BK,Y,Y,0.001960,0.002753
2016-07-29,BAX,Y,Y,0.001137,0.001597
2016-07-29,BDX,Y,Y,0.001748,0.002456
2016-07-29,BRK.B,Y,Y,0.012970,0.018221
2016-07-29,BIIB,Y,Y,0.003015,0.004235
2016-07-29,BLK,Y,Y,0.002174,0.003054
2016-07-29,BA,Y,Y,0.003789,0.005323
2016-07-29,BSX,Y,Y,0.001554,0.002183
2016-07-29,BMY,Y,Y,0.005938,0.008342
2016-07-29,CBS,Y,Y,0.001001,0.001406
2016-07-29,CI,Y,Y,0.001556,0.002186
2016-07-29,CME,Y,Y,0.001640,0.002304
2016-07-29,CSX,Y,Y,0.001284,0.001804
2016-07-29,CVS,Y,Y,0.004729,0.006644
2016-07-29,COF,Y,Y,0.001626,0.002285
2016-07-29,CAH,Y,Y,0.001295,0.001819
2016-07-29,CCL,Y,Y,0.000904,0.001270
2016-07-29,CAT,Y,Y,0.002193,0.003080
2016-07-29,CELG,Y,Y,0.004096,0.005755
2016-07-29,CHTR,Y,Y,0.002235,0.003140
2016-07-29,CVX,Y,Y,0.009159,0.012867
2016-07-29,CSCO,Y,Y,0.007305,0.010263
2016-07-29,C,Y,Y,0.006115,0.008591
2016-07-29,KO,Y,Y,0.008080,0.011351
2016-07-29,CTSH,Y,Y,0.001649,0.002316
2016-07-29,CL,Y,Y,0.003070,0.004312
2016-07-29,CMCSA,Y,Y,0.007704,0.010822
2016-07-29,COP,Y,Y,0.002405,0.003378
2016-07-29,STZ,Y,Y,0.001294,0.001818
2016-07-29,GLW,Y,Y,0.001135,0.001594
2016-07-29,COST,Y,Y,0.003462,0.004863
2016-07-29,CCI,Y,Y,0.001548,0.002174
2016-07-29,DHR,Y,Y,0.002342,0.003290
2016-07-29,DE,Y,Y,0.001161,0.001631
2016-07-29,DAL,Y,Y,0.001419,0.001993
2016-07-29,DIS,Y,Y,0.007401,0.010397
2016-07-29,DFS,Y,Y,0.001108,0.001556
2016-07-29,DISH,Y,Y,0.000557,0.000782
2016-07-29,D,Y,Y,0.002280,0.003204
2016-07-29,DOW,Y,Y,0.002862,0.004020
2016-07-29,DD,Y,Y,0.002874,0.004037
2016-07-29,DUK,Y,Y,0.002805,0.003940
2016-07-29,EMC,Y,Y,0.002623,0.003684
2016-07-29,EOG,Y,Y,0.002134,0.002997
2016-07-29,EBAY,Y,Y,0.001580,0.002220
2016-07-29,ECL,Y,Y,0.001465,0.002058
2016-07-29,EMR,Y,Y,0.001701,0.002390
2016-07-29,EQR,Y,Y,0.001150,0.001615
2016-07-29,EXC,Y,Y,0.001571,0.002207
2016-07-29,ESRX,Y,Y,0.002286,0.003212
2016-07-29,XOM,Y,Y,0.017532,0.024630
2016-07-29,FB,Y,Y,0.013222,0.018574
2016-07-29,FDX,Y,Y,0.001919,0.002696
2016-07-29,F,Y,Y,0.002336,0.003281
2016-07-29,FTV,Y,Y,0.000693,0.000974
2016-07-29,BEN,Y,Y,0.000619,0.000870
2016-07-29,GD,Y,Y,0.001703,0.002392
2016-07-29,GE,Y,Y,0.013624,0.019139
2016-07-29,GIS,Y,Y,0.002030,0.002852
2016-07-29,GM,Y,Y,0.002100,0.002951
2016-07-29,GILD,Y,Y,0.005005,0.007031
2016-07-29,GS,Y,Y,0.002911,0.004089
2016-07-29,HCA,Y,Y,0.001124,0.001579
2016-07-29,HPQ,Y,Y,0.001151,0.001617
2016-07-29,HAL,Y,Y,0.001778,0.002497
2016-07-29,HPE,Y,Y,0.001724,0.002422
2016-07-29,HD,Y,Y,0.008177,0.011488
2016-07-29,HON,Y,Y,0.004207,0.005911
2016-07-29,HUM,Y,Y,0.001221,0.001716
2016-07-29,ITW,Y,Y,0.001614,0.002268
2016-07-29,INTC,Y,Y,0.007832,0.011003
2016-07-29,ICE,Y,Y,0.001476,0.002074
2016-07-29,IBM,Y,Y,0.006713,0.009431
2016-07-29,INTU,Y,Y,0.001284,0.001804
2016-07-29,JPM,Y,Y,0.011071,0.015553
2016-07-29,JNJ,Y,Y,0.016359,0.022981
2016-07-29,JCI,Y,Y,0.001415,0.001988
2016-07-29,KMB,Y,Y,0.002211,0.003106
2016-07-29,KMI,Y,Y,0.001858,0.002610
2016-07-29,KHC,Y,Y,0.002447,0.003438
2016-07-29,KR,Y,Y,0.001544,0.002169
2016-07-29,LVS,Y,Y,0.000873,0.001227
2016-07-29,EL,Y,Y,0.000955,0.001342
2016-07-29,LLY,Y,Y,0.003842,0.005397
2016-07-29,LMT,Y,Y,0.003150,0.004426
2016-07-29,LOW,Y,Y,0.003497,0.004912
2016-07-29,MMC,Y,Y,0.001628,0.002287
2016-07-29,MA,Y,Y,0.004363,0.006129
2016-07-29,MCD,Y,Y,0.004914,0.006904
2016-07-29,MCK,Y,Y,0.002077,0.002918
2016-07-29,MRK,Y,Y,0.007726,0.010853
2016-07-29,MET,Y,Y,0.001889,0.002653
2016-07-29,MSFT,Y,Y,0.020409,0.028672
2016-07-29,MDLZ,Y,Y,0.003123,0.004387
2016-07-29,MON,Y,Y,0.002213,0.003108
2016-07-29,MNST,Y,Y,0.001133,0.001592
2016-07-29,MS,Y,Y,0.001948,0.002737
2016-07-29,NFLX,Y,Y,0.001767,0.002483
2016-07-29,NEE,Y,Y,0.002808,0.003945
2016-07-29,NKE,Y,Y,0.003494,0.004908
2016-07-29,NSC,Y,Y,0.001259,0.001769
2016-07-29,NOC,Y,Y,0.001712,0.002406
2016-07-29,OXY,Y,Y,0.002708,0.003804
2016-07-29,ORCL,Y,Y,0.005770,0.008106
2016-07-29,PCG,Y,Y,0.001508,0.002119
2016-07-29,PNC,Y,Y,0.001961,0.002755
2016-07-29,PPG,Y,Y,0.001319,0.001852
2016-07-29,PYPL,Y,Y,0.002002,0.002812
2016-07-29,PEP,Y,Y,0.007478,0.010505
2016-07-29,PFE,Y,Y,0.010538,0.014804
2016-07-29,PM,Y,Y,0.007385,0.010375
2016-07-29,PSX,Y,Y,0.001629,0.002288
2016-07-29,PXD,Y,Y,0.001255,0.001763
2016-07-29,PX,Y,Y,0.001580,0.002220
2016-07-29,PCLN,Y,Y,0.003176,0.004462
2016-07-29,PG,Y,Y,0.010842,0.015231
2016-07-29,PRU,Y,Y,0.001581,0.002220
2016-07-29,PSA,Y,Y,0.001674,0.002352
2016-07-29,QCOM,Y,Y,0.004369,0.006138
2016-07-29,RTN,Y,Y,0.001968,0.002765
2016-07-29,REGN,Y,Y,0.001566,0.002201
2016-07-29,RAI,Y,Y,0.001964,0.002759
2016-07-29,SPGI,Y,Y,0.001530,0.002149
2016-07-29,CRM,Y,Y,0.002486,0.003493
2016-07-29,SLB,Y,Y,0.005327,0.007484
2016-07-29,SCHW,Y,Y,0.001573,0.002210
2016-07-29,SHW,Y,Y,0.001145,0.001608
2016-07-29,SPG,Y,Y,0.003320,0.004664
2016-07-29,SO,Y,Y,0.002389,0.003356
2016-07-29,LUV,Y,Y,0.001123,0.001578
2016-07-29,SE,Y,Y,0.001195,0.001678
2016-07-29,SBUX,Y,Y,0.003936,0.005529
2016-07-29,STT,Y,Y,0.001232,0.001730
2016-07-29,SYK,Y,Y,0.001858,0.002611
2016-07-29,SYY,Y,Y,0.001290,0.001812
2016-07-29,TJX,Y,Y,0.002566,0.003605
2016-07-29,TMUS,Y,Y,0.000627,0.000881
2016-07-29,TGT,Y,Y,0.002112,0.002967
2016-07-29,TSLA,Y,Y,0.001305,0.001833
2016-07-29,TXN,Y,Y,0.003331,0.004679
2016-07-29,TMO,Y,Y,0.002961,0.004160
2016-07-29,TRI,Y,Y,0.000599,0.000842
2016-07-29,MMM,Y,Y,0.004988,0.007007
2016-07-29,TWX,Y,Y,0.002865,0.004024
2016-07-29,TRV,Y,Y,0.001611,0.002263
2016-07-29,FOXA,Y,Y,0.001375,0.001932
2016-07-29,FOX,Y,Y,0.000627,0.000881
2016-07-29,USB,Y,Y,0.003254,0.004571
2016-07-29,UNP,Y,Y,0.003730,0.005240
2016-07-29,UPS,Y,Y,0.003553,0.004991
2016-07-29,UTX,Y,Y,0.003972,0.005579
2016-07-29,UNH,Y,Y,0.006381,0.008965
2016-07-29,VFC,Y,Y,0.001008,0.001417
2016-07-29,VLO,Y,Y,0.001166,0.001638
2016-07-29,VZ,Y,Y,0.010749,0.015101
2016-07-29,VRTX,Y,Y,0.001133,0.001592
2016-07-29,V,Y,Y,0.007070,0.009932
2016-07-29,VMW,Y,Y,0.000281,0.000395
2016-07-29,WMT,Y,Y,0.005247,0.007372
2016-07-29,WBA,Y,Y,0.003238,0.004549
2016-07-29,WM,Y,Y,0.001392,0.001956
2016-07-29,WFC,Y,Y,0.010421,0.014639
2016-07-29,YHOO,Y,Y,0.001572,0.002209
2016-07-29,YUM,Y,Y,0.001639,0.002303
2016-07-29,AGN,Y,Y,0.004755,0.006680
2016-07-29,AON,Y,Y,0.001337,0.001878
2016-07-29,ACN,Y,Y,0.003344,0.004697
2016-07-29,ETN,Y,Y,0.001377,0.001935
2016-07-29,MDT,Y,Y,0.005842,0.008207
2016-07-29,CB,Y,Y,0.002751,0.003865
2016-07-29,LYB,Y,Y,0.001240,0.001742
2016-07-29,MYL,Y,Y,0.000969,0.001361
2016-07-29,AVGO,Y,Y,0.002901,0.004076
2016-08-31,AFL,Y,Y,0.001417,0.001989
2016-08-31,T,Y,Y,0.011984,0.016819
2016-08-31,ABT,Y,Y,0.002934,0.004118
2016-08-31,ABBV,Y,Y,0.004934,0.006925
2016-08-31,ATVI,Y,Y,0.001100,0.001544
2016-08-31,ADBE,Y,Y,0.002372,0.003330
2016-08-31,AET,Y,Y,0.001892,0.002655
2016-08-31,APD,Y,Y,0.001447,0.002031
2016-08-31,ALXN,Y,Y,0.001299,0.001823
2016-08-31,ALL,Y,Y,0.001226,0.001720
2016-08-31,GOOG,Y,Y,0.010829,0.015200
2016-08-31,GOOGL,Y,Y,0.011033,0.015485
2016-08-31,MO,Y,Y,0.006151,0.008633
2016-08-31,AMZN,Y,Y,0.014234,0.019978
2016-08-31,AEP,Y,Y,0.001511,0.002121
2016-08-31,AXP,Y,Y,0.002495,0.003501
2016-08-31,AIG,Y,Y,0.003156,0.004430
2016-08-31,AMT,Y,Y,0.002272,0.003189
2016-08-31,AMGN,Y,Y,0.006078,0.008530
2016-08-31,APC,Y,Y,0.001297,0.001821
2016-08-31,ANTM,Y,Y,0.001566,0.002198
2016-08-31,APA,Y,Y,0.000895,0.001256
2016-08-31,AAPL,Y,Y,0.027669,0.038835
2016-08-31,AMAT,Y,Y,0.001545,0.002169
2016-08-31,ADM,Y,Y,0.001196,0.001678
2016-08-31,ADP,Y,Y,0.001946,0.002732
2016-08-31,BBT,Y,Y,0.001488,0.002089
2016-08-31,BAC,Y,Y,0.007893,0.011078
2016-08-31,BK,Y,Y,0.002074,0.002911
2016-08-31,BAX,Y,Y,0.001107,0.001554
2016-08-31,BDX,Y,Y,0.001761,0.002472
2016-08-31,BRK.B,Y,Y,0.013541,0.019005
2016-08-31,BIIB,Y,Y,0.003181,0.004464
2016-08-31,BLK,Y,Y,0.002215,0.003109
2016-08-31,BA,Y,Y,0.003673,0.005155
2016-08-31,BSX,Y,Y,0.001526,0.002141
2016-08-31,BMY,Y,Y,0.004559,0.006399
2016-08-31,CBS,Y,Y,0.000979,0.001374
2016-08-31,CI,Y,Y,0.001549,0.002174
2016-08-31,CME,Y,Y,0.001740,0.002442
2016-08-31,CSX,Y,Y,0.001283,0.001801
2016-08-31,CVS,Y,Y,0.004768,0.006692
2016-08-31,COF,Y,Y,0.001737,0.002438
2016-08-31,CAH,Y,Y,0.001235,0.001733
2016-08-31,CCL,Y,Y,0.000926,0.001299
2016-08-31,CAT,Y,Y,0.002173,0.003050
2016-08-31,CELG,Y,Y,0.003901,0.005475
2016-08-31,CHTR,Y,Y,0.002450,0.003439
2016-08-31,CVX,Y,Y,0.008996,0.012627
2016-08-31,CSCO,Y,Y,0.007529,0.010568
2016-08-31,C,Y,Y,0.006670,0.009361
2016-08-31,KO,Y,Y,0.008050,0.011298
2016-08-31,CTSH,Y,Y,0.001649,0.002314
2016-08-31,CL,Y,Y,0.003068,0.004307
2016-08-31,CMCSA,Y,Y,0.007482,0.010501
2016-08-31,COP,Y,Y,0.002420,0.003397
2016-08-31,STZ,Y,Y,0.001291,0.001812
2016-08-31,GLW,Y,Y,0.001160,0.001628
2016-08-31,COST,Y,Y,0.003358,0.004714
2016-08-31,CCI,Y,Y,0.001513,0.002124
2016-08-31,DHR,Y,Y,0.002343,0.003288
2016-08-31,DE,Y,Y,0.001265,0.001775
2016-08-31,DAL,Y,Y,0.001347,0.001890
2016-08-31,DIS,Y,Y,0.007292,0.010235
2016-08-31,DFS,Y,Y,0.001170,0.001642
2016-08-31,DISH,Y,Y,0.000524,0.000735
2016-08-31,D,Y,Y,0.002169,0.003045
2016-08-31,DOW,Y,Y,0.002862,0.004018
2016-08-31,DD,Y,Y,0.002894,0.004062
2016-08-31,DUK,Y,Y,0.002612,0.003667
2016-08-31,EMC,Y,Y,0.002691,0.003777
2016-08-31,EOG,Y,Y,0.002313,0.003246
2016-08-31,EBAY,Y,Y,0.001632,0.002291
2016-08-31,ECL,Y,Y,0.001524,0.002139
2016-08-31,EMR,Y,Y,0.001604,0.002252
2016-08-31,EQR,Y,Y,0.001098,0.001541
2016-08-31,EXC,Y,Y,0.001434,0.002012
2016-08-31,ESRX,Y,Y,0.002187,0.003069
2016-08-31,XOM,Y,Y,0.017190,0.024127
2016-08-31,FB,Y,Y,0.013465,0.018899
2016-08-31,FDX,Y,Y,0.001957,0.002746
2016-08-31,F,Y,Y,0.002326,0.003265
2016-08-31,FTV,Y,Y,0.000758,0.001064
2016-08-31,BEN,Y,Y,0.000625,0.000877
2016-08-31,GD,Y,Y,0.001766,0.002478
2016-08-31,GE,Y,Y,0.013679,0.019199
2016-08-31,GIS,Y,Y,0.002001,0.002809
2016-08-31,GM,Y,Y,0.002127,0.002986
2016-08-31,GILD,Y,Y,0.004940,0.006934
2016-08-31,GS,Y,Y,0.003109,0.004363
2016-08-31,HCA,Y,Y,0.001102,0.001546
2016-08-31,HPQ,Y,Y,0.001181,0.001658
2016-08-31,HAL,Y,Y,0.001753,0.002460
2016-08-31,HPE,Y,Y,0.001763,0.002475
2016-08-31,HD,Y,Y,0.007940,0.011144
2016-08-31,HON,Y,Y,0.004225,0.005929
2016-08-31,HUM,Y,Y,0.001266,0.001777
2016-08-31,ITW,Y,Y,0.001664,0.002335
2016-08-31,INTC,Y,Y,0.008070,0.011327
2016-08-31,ICE,Y,Y,0.001577,0.002213
2016-08-31,IBM,Y,Y,0.006646,0.009328
2016-08-31,INTU,Y,Y,0.001290,0.001811
2016-08-31,JPM,Y,Y,0.011691,0.016410
2016-08-31,JNJ,Y,Y,0.015602,0.021899
2016-08-31,JCI,Y,Y,0.001353,0.001900
2016-08-31,KMB,Y,Y,0.002187,0.003070
2016-08-31,KMI,Y,Y,0.001998,0.002805
2016-08-31,KHC,Y,Y,0.002537,0.003561
2016-08-31,KR,Y,Y,0.001446,0.002029
2016-08-31,LVS,Y,Y,0.000867,0.001216
2016-08-31,EL,Y,Y,0.000918,0.001289
2016-08-31,LLY,Y,Y,0.003607,0.005062
2016-08-31,LMT,Y,Y,0.002938,0.004124
2016-08-31,LOW,Y,Y,0.003256,0.004570
2016-08-31,MMC,Y,Y,0.001676,0.002352
2016-08-31,MA,Y,Y,0.004430,0.006218
2016-08-31,MCD,Y,Y,0.004835,0.006787
2016-08-31,MCK,Y,Y,0.001973,0.002769
2016-08-31,MRK,Y,Y,0.008276,0.011616
2016-08-31,MET,Y,Y,0.001919,0.002694
2016-08-31,MSFT,Y,Y,0.020708,0.029064
2016-08-31,MDLZ,Y,Y,0.003199,0.004490
2016-08-31,MON,Y,Y,0.002209,0.003100
2016-08-31,MNST,Y,Y,0.001087,0.001525
2016-08-31,MS,Y,Y,0.002176,0.003054
2016-08-31,NFLX,Y,Y,0.001889,0.002651
2016-08-31,NEE,Y,Y,0.002649,0.003719
2016-08-31,NKE,Y,Y,0.003632,0.005097
2016-08-31,NSC,Y,Y,0.001318,0.001850
2016-08-31,NOC,Y,Y,0.001678,0.002355
2016-08-31,OXY,Y,Y,0.002787,0.003911
2016-08-31,ORCL,Y,Y,0.005800,0.008140
2016-08-31,PCG,Y,Y,0.001462,0.002052
2016-08-31,PNC,Y,Y,0.002139,0.003003
2016-08-31,PPG,Y,Y,0.001334,0.001873
2016-08-31,PYPL,Y,Y,0.001999,0.002805
2016-08-31,PEP,Y,Y,0.007335,0.010295
2016-08-31,PFE,Y,Y,0.009949,0.013964
2016-08-31,PM,Y,Y,0.007367,0.010340
2016-08-31,PSX,Y,Y,0.001681,0.002360
2016-08-31,PXD,Y,Y,0.001384,0.001942
2016-08-31,PX,Y,Y,0.001656,0.002325
2016-08-31,PCLN,Y,Y,0.003334,0.004679
2016-08-31,PG,Y,Y,0.011069,0.015536
2016-08-31,PRU,Y,Y,0.001668,0.002341
2016-08-31,PSA,Y,Y,0.001570,0.002204
2016-08-31,QCOM,Y,Y,0.004407,0.006185
2016-08-31,RTN,Y,Y,0.001978,0.002777
2016-08-31,REGN,Y,Y,0.001448,0.002032
2016-08-31,RAI,Y,Y,0.001946,0.002732
2016-08-31,SPGI,Y,Y,0.001548,0.002172
2016-08-31,CRM,Y,Y,0.002416,0.003391
2016-08-31,SLB,Y,Y,0.005231,0.007342
2016-08-31,SCHW,Y,Y,0.001743,0.002446
2016-08-31,SHW,Y,Y,0.001084,0.001522
2016-08-31,SPG,Y,Y,0.003153,0.004426
2016-08-31,SO,Y,Y,0.002294,0.003220
2016-08-31,LUV,Y,Y,0.001120,0.001572
2016-08-31,SE,Y,Y,0.001184,0.001662
2016-08-31,SBUX,Y,Y,0.003815,0.005355
2016-08-31,STT,Y,Y,0.001316,0.001848
2016-08-31,SYK,Y,Y,0.001850,0.002596
2016-08-31,SYY,Y,Y,0.001293,0.001815
2016-08-31,TJX,Y,Y,0.002434,0.003416
2016-08-31,TMUS,Y,Y,0.000628,0.000881
2016-08-31,TGT,Y,Y,0.001970,0.002765
2016-08-31,TSLA,Y,Y,0.001179,0.001655
2016-08-31,TXN,Y,Y,0.003324,0.004665
2016-08-31,TMO,Y,Y,0.002839,0.003985
2016-08-31,TRI,Y,Y,0.000591,0.000830
2016-08-31,MMM,Y,Y,0.005017,0.007041
2016-08-31,TWX,Y,Y,0.002933,0.004116
2016-08-31,TRV,Y,Y,0.001647,0.002311
2016-08-31,FOXA,Y,Y,0.001268,0.001779
2016-08-31,FOX,Y,Y,0.000577,0.000810
2016-08-31,USB,Y,Y,0.003410,0.004786
2016-08-31,UNP,Y,Y,0.003833,0.005379
2016-08-31,UPS,Y,Y,0.003592,0.005042
2016-08-31,UTX,Y,Y,0.003930,0.005516
2016-08-31,UNH,Y,Y,0.006068,0.008516
2016-08-31,VFC,Y,Y,0.001003,0.001408
2016-08-31,VLO,Y,Y,0.001236,0.001734
2016-08-31,VZ,Y,Y,0.010160,0.014260
2016-08-31,VRTX,Y,Y,0.001105,0.001551
2016-08-31,V,Y,Y,0.007334,0.010294
2016-08-31,VMW,Y,Y,0.000283,0.000397
2016-08-31,WMT,Y,Y,0.005142,0.007217
2016-08-31,WBA,Y,Y,0.003301,0.004633
2016-08-31,WM,Y,Y,0.001348,0.001891
2016-08-31,WFC,Y,Y,0.011045,0.015502
2016-08-31,YHOO,Y,Y,0.001762,0.002473
2016-08-31,YUM,Y,Y,0.001664,0.002336
2016-08-31,AGN,Y,Y,0.004412,0.006193
2016-08-31,AON,Y,Y,0.001391,0.001953
2016-08-31,ACN,Y,Y,0.003411,0.004788
2016-08-31,ETN,Y,Y,0.001446,0.002030
2016-08-31,MDT,Y,Y,0.005807,0.008150
2016-08-31,CB,Y,Y,0.002790,0.003916
2016-08-31,LYB,Y,Y,0.001301,0.001826
2016-08-31,MYL,Y,Y,0.000921,0.001292
2016-08-31,AVGO,Y,Y,0.003162,0.004439
2016-09-30,AFL,Y,Y,0.001379,0.001939
2016-09-30,T,Y,Y,0.011953,0.016811
2016-09-30,ABT,Y,Y,0.002965,0.004170
2016-09-30,ABBV,Y,Y,0.004875,0.006856
2016-09-30,ATVI,Y,Y,0.001183,0.001664
2016-09-30,ADBE,Y,Y,0.002527,0.003554
2016-09-30,AET,Y,Y,0.001873,0.002633
2016-09-30,APD,Y,Y,0.001404,0.001974
2016-09-30,ALXN,Y,Y,0.001270,0.001785
2016-09-30,ALL,Y,Y,0.001235,0.001736
2016-09-30,GOOG,Y,Y,0.011019,0.015497
2016-09-30,GOOGL,Y,Y,0.011278,0.015861
2016-09-30,MO,Y,Y,0.005909,0.008310
2016-09-30,AMZN,Y,Y,0.015558,0.021881
2016-09-30,AEP,Y,Y,0.001509,0.002122
2016-09-30,AXP,Y,Y,0.002446,0.003440
2016-09-30,AIG,Y,Y,0.003143,0.004420
2016-09-30,AMT,Y,Y,0.002280,0.003207
2016-09-30,AMGN,Y,Y,0.005986,0.008418
2016-09-30,APC,Y,Y,0.001544,0.002171
2016-09-30,ANTM,Y,Y,0.001575,0.002215
2016-09-30,APA,Y,Y,0.001155,0.001624
2016-09-30,AAPL,Y,Y,0.029602,0.041632
2016-09-30,AMAT,Y,Y,0.001568,0.002205
2016-09-30,ADM,Y,Y,0.001157,0.001627
2016-09-30,ADP,Y,Y,0.001919,0.002699
2016-09-30,BBT,Y,Y,0.001464,0.002059
2016-09-30,BAC,Y,Y,0.007685,0.010807
2016-09-30,BK,Y,Y,0.001993,0.002803
2016-09-30,BAX,Y,Y,0.001133,0.001593
2016-09-30,BDX,Y,Y,0.001794,0.002523
2016-09-30,BRK.B,Y,Y,0.013052,0.018356
2016-09-30,BIIB,Y,Y,0.003271,0.004600
2016-09-30,BLK,Y,Y,0.002162,0.003041
2016-09-30,BA,Y,Y,0.003753,0.005279
2016-09-30,BSX,Y,Y,0.001531,0.002153
2016-09-30,BMY,Y,Y,0.004301,0.006049
2016-09-30,CBS,Y,Y,0.001054,0.001483
2016-09-30,CI,Y,Y,0.001580,0.002222
2016-09-30,CME,Y,Y,0.001685,0.002370
2016-09-30,CSX,Y,Y,0.001389,0.001954
2016-09-30,CVS,Y,Y,0.004562,0.006415
2016-09-30,COF,Y,Y,0.001750,0.002461
2016-09-30,CAH,Y,Y,0.001209,0.001700
2016-09-30,CCL,Y,Y,0.000949,0.001335
2016-09-30,CAT,Y,Y,0.002364,0.003324
2016-09-30,CELG,Y,Y,0.003835,0.005394
2016-09-30,CHTR,Y,Y,0.002582,0.003631
2016-09-30,CVX,Y,Y,0.009243,0.013000
